company_id,cat_id,catName,style_id,StyleName,prod_id,kind,color,Description,weight,size,Qty,Qty_sold,price_MGL,unitprice_Cnd,TransportCostUnit,sellsPrice,barCode,sex,sellDesc,barCodePrint,print_bar,workField,extra
101,0110,Shirt,101-1W-011001,Shirt-Chess ratio,,Cashmere,pink,,0,F,1,,0,315,0,429.99,101-1W-011001-15F,female,779 web,101011001,101-1W-011001-15F,111W01100115F,
101,0110,Shirt,101-1W-011001,Shirt-Chess ratio,,Cashmere,blue,,0,F,1,,0,315,0,429.99,101-1W-011001-04F,female,779 web,101011001,101-1W-011001-04F,111W01100104F,
101,0110,Shirt,101-1W-011001,Shirt-Chess ratio,,Cashmere,brown,,0,F,1,,0,315,0,429.99,101-1W-011001-05F,female,,101011001,101-1W-011001-05F,111W01100105F,
101,0110,Shirt,101-1W-01102,Shirt-royal family,,Cashmere,black,,0,M,1,,0,150,0,299.99,101-1W-01102-01M,female,printed,101-01102,101-1W-01102-01M,111W01102-01M,
101,0110,Shirt,101-1W-01102,Shirt-royal family,,Cashmere,brown,,0,M,1,1,0,150,0,150,101-1W-01102-05M,female,Kristin Booth,101-01102,101-1W-01102-05M,111W01102-05M,
101,0110,Shirt,101-1W-01102,Shirt-royal family,,Cashmere,purple light,,0,M,1,,0,150,0,299.99,101-1W-01102-24M,female,printed,101-01102,101-1W-01102-24M,111W01102-24M,
101,0201,Pants,101-1U-020117,Pants-chess ratio,,Cashmere,black,,0,M,1,,0,142,0,359.99,101-1U-020117-01M,unisex,,101020117,101-1U-020117-01M,111U02011701M,
101,0110,Shirt,101-1M-011003,Shirt-focus man,,Cashmere,purple light,,0,L,1,,0,196,0,349.99,101-1M-011003-24L,male,550 web,101011003,101-1M-011003-24L,111M01100324L,
101,0110,Shirt,101-1W-011003,Shirt-focus woman,,Cashmere,purple light,,0,M,1,,0,186,0,349.99,101-1W-011003-24M,female,550 web,101011003,101-1W-011003-24M,111W01100324M,
101,0108,Top,101-1W-010811,Top-Queenie,,Cashmere,black,,0,L,1,,0,114,0,349.99,101-1W-010811-01L,female,450 Web,101010811,101-1W-010811-01L,111W01081101L,
101,0108,Top,101-1W-010811,Top-Queenie,,Cashmere,bej,,0,M,1,,0,114,0,349.99,101-1W-010811-02M,female,450 Web,101010811,101-1W-010811-02M,111W01081102M,
101,0201,Pants,101-1U-020118,Pants-Queenie,,Cashmere,bej,,0,M,1,,0,116,0,359.99,101-1U-020118-02M,unisex,,101020118,101-1U-020118-02M,111U02011802M,
101,0201,Pants,101-1U-020118,Pants-Queenie,,Cashmere,black,,0,L,1,,0,116,0,359.99,101-1U-020118-01L,unisex,360 web,101020118,101-1U-020118-01L,111U02011801L,
101,0201,Pants,101-1U-020119,Pants-Simple perfect,,Cashmere,black,,0,F,1,,0,160,0,359.99,101-1U-020119-01F,unisex,450 web,101020119,101-1U-020119-01F,111U02011901F,
101,0201,Pants,101-1U-020119,Pants-Simple perfect,,Cashmere,bej,,0,F,1,,0,160,0,359.99,101-1U-020119-02F,unisex,450 web,101020119,101-1U-020119-02F,111U02011902F,
101,0201,Pants,101-1U-020119,Pants-Simple perfect,,Cashmere,brown,,0,F,1,,0,160,0,359.99,101-1U-020119-05F,unisex,450 web,101020119,101-1U-020119-05F,111U02011905F,
101,0404,Scarf,101-1W-040419,Scarf-chess ratio,,Cashmere,brown,,0,F,1,1,0,68,0,175,101-1W-040419-05F,female,sold,101040419,101-1W-040419-05F,111W04041905F,
101,0404,Scarf,101-1W-040419,Scarf-chess ratio,,Cashmere,blue,,0,F,1,,0,68,0,175,101-1W-040419-04F,female,,101040419,101-1W-040419-04F,111W04041904F,
101,0404,Scarf,101-1W-040419,Scarf-chess ratio,,Cashmere,Red,,0,F,1,1,0,68,0,175,101-1W-040419-19F,female,sold,101040419,101-1W-040419-19F,111W04041919F,
101,0404,Scarf,101-1W-040419,Scarf-chess ratio,,Cashmere,pink,,0,F,1,,0,68,0,175,101-1W-040419-15F,female,,101040419,101-1W-040419-15F,111W04041915F,
101,0404,Scarf,101-1W-040420,Scarf-chess ratio,,Cashmere,bej,,0,F,1,1,0,289,0,479,101-1W-040420-02F,female,sold,101040420,101-1W-040420-02F,111W04042002F,
101,0404,Scarf,101-1W-040420,Scarf-chess ratio,,Cashmere,purple light,,0,F,1,,0,289,0,479,101-1W-040420-24F,female,,101040420,101-1W-040420-24F,111W04042024F,
101,0401,Hat,101-1U-040123,Hat-hoodies,,Cashmere,black,,0,F,1,,0,52,0,164.99,101-1U-040123-01F,unisex,,101040123,101-1U-040123-01F,111U04012301F,
101,0401,Hat,101-1U-040124,Hat-bear,,Cashmere,brown,,0,F,1,,0,47,0,149.99,101-1U-040124-05F,unisex,,101040124,101-1U-040124-05F,111U04012405F,
101,0404,Scarf,101-1W-040421,Scarf-Ajura 170x60,,Cashmere,brown,,0,F,1,1,0,54,0,150,101-1W-040421-05F,female,sold,101040421,101-1W-040421-05F,111W04042105F,
101,0404,Scarf,101-1W-040422,Scarf-Ajura 115x40,,Cashmere,white,,0,F,1,1,0,39,0,125,101-1W-040422-06F,female,sold,101040422,101-1W-040422-06F,111W04042206F,
101,0404,Scarf,101-1W-040423,Scarf-Ajura 160x30,,Cashmere,white,,0,F,4,2,0,32,0,99,101-1W-040423-06F,female,sold+VIII/13;,101040423,101-1W-040423-06F,111W04042306F,
101,0102,C-neck,101-1W-010214,C-neck-gold,,Cashmere,black,,0,M,1,,0,77,0,229.99,101-1W-010214-01M,female,printed,101010214,101-1W-010214-01M,111W01021401M,
101,0102,C-neck,101-1W-010214,C-neck-gold,,Cashmere,black,,0,M,2,1,0,109,0,229.99,101-1W-010214-01M,female,1 sold VI/16;,101010214,101-1W-010214-01M,111W01021401M,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,Black-gray,,0,F,6,6,0,10,0,38.99,102-1W-040205-25F,female,5+1 dagii,101040205,102-1W-040205-25F,111W04020525F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,blue,,0,F,10,8,0,10,0,38.99,102-1W-040205-04F,female,,101040205,102-1W-040205-04F,111W04020504F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,brown,,0,F,10,,0,10,0,38.99,102-1W-040205-05F,female,,101040205,102-1W-040205-05F,111W04020505F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,black,,0,F,10,10,0,10,0,38.99,102-1W-040205-01F,female,1-VI/25,101040205,102-1W-040205-01F,111W04020501F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,Red,,0,F,2,2,0,10,0,38.99,102-1W-040205-19F,female,,101040205,102-1W-040205-19F,111W04020519F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,pink,,0,F,2,1,0,10,0,38.99,102-1W-040205-15F,female,sold,101040205,102-1W-040205-15F,111W04020515F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,blue-dark,,0,F,2,2,0,10,0,38.99,102-1W-040205-16F,female,,101040205,102-1W-040205-16F,111W04020516F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,bej-brown,,0,F,8,8,0,10,0,38.99,102-1W-040205-07F,female,7+Ganaa bileg; 2-VI/25,101040205,102-1W-040205-07F,111W04020507F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,gray,,0,F,7,7,0,10,0,38.99,102-1W-040205-03F,female,,101040205,102-1W-040205-03F,111W04020503F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,green,,0,F,6,3,0,10,0,38.99,102-1W-040205-09F,female,,101040205,102-1W-040205-09F,111W04020509F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,maroon,,0,F,2,2,0,10,0,38.99,102-1W-040205-17F,female,,101040205,102-1W-040205-17F,111W04020517F,
101,0402,Cloves,102-1W-040205,Cloves-fingerless long,,Cashmere,purple light,,0,F,5,5,0,10,0,38.99,102-1W-040205-24F,female,1-VI/25,101040205,102-1W-040205-24F,111W04020524F,
101,0601,Textile,101-1U-060101,Textile-gold,,Cashmere,bej,,0,F,5,1,0,26,0,99.99,101-1U-060101-02F,unisex,sold,101060101,101-1U-060101-02F,111U06010102F,
101,0601,Textile,101-1U-060101,Textile-gold,,Cashmere,brown,,0,F,5,2,0,26,0,99.99,101-1U-060101-05F,unisex,2,101060101,101-1U-060101-05F,111U06010105F,
101,0601,Textile,101-1U-060101,Textile-gold,,Cashmere,black,,0,F,10,2,0,26,0,99.99,101-1U-060101-01F,unisex,1-diamond+1 VI/25,101060101,101-1U-060101-01F,111U06010101F,
102,0108,Top,102-1W-010807,Top-Tneck,,Cashmere,blue,,0,M,0,0,0,0,0,0,102-1W-010807-04M,female,,102010807,,,
102,0108,Top,102-1W-010807,Top-Tneck,103-0121-061,Cashmere,blue,Moli,150,M,1,0,0,69,0,169,102-1W-010807-04M,female,,102010807,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,Black-gray,Moli,235,M,3,0,0,124,0,279,102-1U-010205-25M,unisex,jay -1bgaa,102010205,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,Black-gray,Moli,235,L,3,0,0,124,0,279,102-1U-010205-25L,unisex,,102010205,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,Black-gray,Moli,235,S,2,0,0,124,0,279,102-1U-010205-25S,unisex,,102010205,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,black,Moli,270,L,3,0,0,124,0,279,102-1U-010205-01L,unisex,,102010205,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,black,Moli,270,M,1,0,0,124,0,279,102-1U-010205-01M,unisex,,102010205,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,black,Moli,270,S,1,0,0,124,0,279,102-1U-010205-01S,unisex,,102010205,,,Moli
102,0102,C-neck,102-1U-010205,C-neck-simple,104-1119-090,Cashmere,blue,Moli,270,L,1,0,0,124,0,279,102-1U-010205-04L,unisex,,102010205,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,brown,Moli,235,S,1,0,0,108,0,239,102-1W-010216-05S,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,brown,Moli,235,M,2,0,0,108,0,239,102-1W-010216-05M,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,brown,Moli,235,L,1,0,0,108,0,239,102-1W-010216-05L,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,gray,Moli,235,L,1,0,0,108,0,239,102-1W-010216-03L,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,gray,Moli,235,M,1,0,0,108,0,239,102-1W-010216-03M,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,gray,Moli,235,S,1,0,0,108,0,239,102-1W-010216-03S,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,beige,Moli,1,S,1,0,0,108,0,239,102-1W-010216-02S,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,beige,Moli,235,M,1,0,0,108,0,239,102-1W-010216-02M,female,,102010216,,,Moli
102,0102,C-neck,102-1W-010216,C-neck-Dolman Sleeve,104-0121-199,Cashmere,beige,Moli,235,L,1,0,0,108,0,239,102-1W-010216-02L,female,,102010216,,,Moli
102,0109,Hoodie,102-1W-010902,Cardigan with Hoodie,112-0121-053,Cashmere,beige,Moli,350,M,2,0,0,180.005,0,359,102-1W-010902-02M,female,,102010902,,,Moli
102,0109,Hoodie,102-1W-010902,Cardigan with Hoodie,112-0121-053,Cashmere,white,Moli,350,M,2,0,0,180.005,0,359,102-1W-010902-06M,female,jay-Sisi-1 avsan,102010902,,,Moli
102,0106,Hi-neck,102-1W-010607,Hi-neck with finger slit,106-0121-065,Cashmere,blue gray,Moli,250,M,1,0,0,128.5,0,282.99,102-1W-010607-26M,female,,102010607,,,Moli
102,0106,Hi-neck,102-1W-010607,Hi-neck with finger slit,106-0121-065,Cashmere,beige,Moli,250,M,2,0,0,128.5,0,282.99,102-1W-010607-02M,female,,102010607,,,Moli
102,0106,Hi-neck,102-1W-010607,Hi-neck with finger slit,106-0121-065,Cashmere,beige,Moli,250,L,1,0,0,128.5,0,282.99,102-1W-010607-02L,female,,102010607,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,blue,Moli,180,S,1,0,0,91.045,0,229,102-1U-010701-04S,unisex,,102010701,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,blue,Moli,180,M,1,0,0,91.045,0,229,102-1U-010701-04M,unisex,,102010701,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,blue,Moli,180,L,1,0,0,91.045,0,229,102-1U-010701-04L,unisex,,102010701,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,navy,Moli,180,L,1,0,0,91.045,0,229,102-1U-010701-27L,unisex,,102010701,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,Red,Moli,180,L,1,0,0,91.045,0,229,102-1U-010701-19L,unisex,,102010701,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,Red,Moli,180,M,1,0,0,91.045,0,229,102-1U-010701-19M,unisex,,102010701,,,Moli
102,0107,V-neck,102-1U-010701,V-neck-simple,107-0120-001,Cashmere,Red,Moli,180,S,1,0,0,91.045,0,229,102-1U-010701-19S,unisex,,102010701,,,Moli
102,0109,Hoodie,102-1U-010903,Hoodie-7g,112-11-21-054,Cashmere,blue gray,Moli,505,L,2,0,0,259.7215,10,399,102-1U-010903-26L,unisex,,102010903,,,Moli
102,0109,Hoodie,102-1U-010903,Hoodie-7g,112-11-21-054,Cashmere,blue gray,Moli,505,M,1,0,0,259.7215,10,399,102-1U-010903-26M,unisex,,102010903,,,Moli
102,0109,Hoodie,102-1U-010903,Hoodie-7g,112-11-21-054,Cashmere,blue gray,Moli,505,S,1,0,0,259.7215,10,399,102-1U-010903-26S,unisex,,102010903,,,Moli
102,0109,Hoodie,102-1U-010903,Hoodie-7g,112-11-21-054,Cashmere,blue,Moli,505,L,2,0,0,259.7215,0,399,102-1U-010903-04L,unisex,,102010903,,,Moli
102,0301,Coat,102-1W-030107,Coat- side pocket,113-0121-106,Cashmere,blue,Moli,615,M,1,0,0,316.2945,10,639,102-1W-030107-04M,female,,102030107,,,Moli
102,0301,Coat,102-1W-030107,Coat- side pocket,113-0121-106,Cashmere,beige,Moli,615,F,2,0,0,316.2945,0,639,102-1W-030107-02F,female,,102030107,,,Moli
102,0301,Coat,102-1W-030107,Coat- side pocket,113-0121-106,Cashmere,gray,Moli,615,F,2,0,0,316.2945,0,639,102-1W-030107-03F,female,,102030107,,,Moli
102,0201,Pants,102-1W-020120,Pants-front strip,115-0121-187,Cashmere,beige,Moli,255,M,2,0,0,131.1604,10,289,102-1W-020120-02M,female,,102020120,,,Moli
102,0201,Pants,102-1W-020120,Pants-front strip,115-0121-187,Cashmere,blue,Moli,255,M,1,0,0,131.1604,0,289,102-1W-020120-04M,female,,102020120,,,Moli
102,0201,Pants,102-1M-020121,Pants-sport style,115-1121-208,Cashmere,gray,Moli,415,L,2,0,0,213.4,0,369,102-1M-020121-04L,male,,102020121,,,Moli
102,0201,Pants,102-1W-020122,"Pants- high waist, straight leg",115-0121-192,Cashmere,bej-brown,Moli,395,M,2,0,0,203.1485,0,349,102-1W-020122-07M,female,,102020122,,,Moli
102,0201,Pants,102-1W-020122,"Pants- high waist, straight leg",115-0121-192,Cashmere,bej-brown,Moli,395,L,1,0,0,203.1485,0,349,102-1W-020122-07L,female,,102020122,,,Moli
102,0201,Pants,102-1W-020122,"Pants- high waist, straight leg",115-0121-192,Cashmere,beige,Moli,395,L,1,0,0,203.1485,0,349,102-1W-020122-02L,female,,102020122,,,Moli
102,0201,Pants,102-1W-020122,"Pants- high waist, straight leg",115-0121-192,Cashmere,beige,Moli,395,M,2,0,0,203.1485,0,349,102-1W-020122-02L,female,,102020122,,,Moli
102,0201,Pants,102-1W-020123,"Pants- belt, straight leg",115-0121-188,Cashmere,gray,Moli,380,M,3,0,0,203.774,0,349,102-1W-020123-03M,female,,102020123,,,Moli
102,0201,Pants,102-1W-020123,"Pants- belt, straight leg",115-0121-188,Cashmere,gray,Moli,380,S,1,0,0,203.774,0,349,102-1W-020123-03S,female,,102020123,,,Moli
102,0201,Pants,102-1W-020124,Pants -sport style -12g,115-0121-207,Cashmere,beige,Moli,250,M,2,0,0,128.575,0,289,102-1W-020124-02M,female,,102020124,,,Moli
102,0201,Pants,102-1W-020124,Pants -sport style -12g,115-0121-207,Cashmere,beige,Moli,250,L,1,0,0,128.575,0,289,102-1W-020124-02L,female,,102020124,,,Moli
102,0201,Pants,102-1W-020124,Pants -sport style -12g,115-0121-207,Cashmere,beige,Moli,250,S,1,0,0,128.575,0,289,102-1W-020124-02S,female,,102020124,,,Moli
102,0201,Pants,102-1W-020124,Pants -sport style -12g,115-1121-186,Cashmere,bej-brown,Moli,260,L,1,0,0,133.7,0,289,102-1W-020124-07L,female,,102020124,,,Moli
102,0201,Pants,102-1W-020123,"Pants- belt, straight leg",115-0121-211,Cashmere,blue,Moli,345,M,1,0,0,177.4335,0,349,102-1W-020123-04M,female,,102020123,,,Moli
102,0201,Pants,102-1M-020121,Pants-sport style,115-1121-208,Cashmere,gray,Moli,415,M,2,0,0,213.4345,0,369,102-1M-020121-04M,male,,102020121,,,Moli
102,0201,Pants,102-1M-020121,Pants-sport style,115-1121-208,Cashmere,gray,Moli,415,S,1,0,0,213.4345,0,369,102-1M-020121-04S,male,,102020121,,,Moli
102,0201,Pants,102-1M-020121,Pants-sport style,115-1121-208,Cashmere,blue,Moli,415,L,2,0,0,213.4345,0,369,102-1M-020121-04L,male,,102020121,,,Moli
102,0403,Socks,101-1U-040304,socks,118-011-039,Cashmere,beige,Moli,70,F,10,0,0,32.109,0,59,101-1U-040304-02F,unisex,,102040304,,,Moli
102,0403,Socks,101-1U-040304,socks,118-011-039,Cashmere,blue gray,Moli,70,F,9,0,0,32.109,0,59,101-1U-040304-26F,unisex,,102040304,,,Moli
102,,,,,,,,Accesorry--Pin,0,,38,0,0,5,0,,,,,,,,Calgary
102,,,,,,,,Cardigan--Burgundy,0,,1,0,0,116.5,0,,,,,,,,Calgary
102,,,,,,,,Cardigan--White,0,,1,0,0,183.5,0,375,,,sold VIII/2,,,,Calgary
102,,,,,,,,Cardigan--Light plum,0,,1,0,0,128,0,,,,,,,,Calgary
102,,,,,,,,Cardigan--Burgundy,0,,1,0,0,146.5,0,,,,,,,,Calgary
102,,,,,,,,Galoshes--Brown,0,,1,0,0,11,0,,,,,,,,Calgary
102,,,,,,,,Gloves--Pink,0,,1,0,0,13.5,0,25,,,sold,,,,Calgary
102,,,,,,,,Gloves--Brown,0,,1,0,0,15.5,0,,,,,,,,Calgary
102,,,,,,,,Gloves--Grey,0,,1,0,0,15.5,0,,,,,,,,Calgary
102,,,,,,,,Gloves--Navy,0,,1,0,0,15.5,0,,,,,,,,Calgary
102,,,,,,,,Hat--Red,0,,1,0,0,18.5,0,49,,,,,,,Calgary
102,,,,,,,,Hat--Kitty ears-grey,0,,1,0,0,18.5,0,49,,,,,,,Calgary
102,,,,,,,,Hat--Kitty ears-navy,0,,2,0,0,18.5,0,49,,,,,,,Calgary
102,,,,,,,,Hat--Kitten ears,0,,2,0,0,18.5,0,49,,,,,,,Calgary
102,,,,,,,,Hat--Red with beige rim,0,,1,0,0,19,0,49,,,,,,,Calgary
102,,,,,,,,Hat--Red,0,,1,0,0,19,0,49,,,,,,,Calgary
102,,,,,,,,Hat--Bonbon-Red with snow pattern,0,,1,0,0,22.5,0,59,,,,,,,Calgary
102,,,,,,,,Hat--Xmas pattern,0,,4,0,0,22.5,0,59,,,,,,,Calgary
102,,,,,,,,Hat--Yellow with bonbon,0,,1,0,0,23,0,59,,,the same Gold,,,,Calgary
102,,,,,,,,Hat--Bonbon-blue,0,,1,0,0,23.5,0,59,,,,,,,Calgary
102,,,,,,,,Hat--Metallic thread-Beige,0,,1,0,0,25,0,69,,,,,,,Calgary
102,,,,,,,,Hat--White,0,,1,0,0,25.5,0,69,,,,,,,Calgary
102,,,,,,,,Hat--Burgundy red,0,,1,0,0,26.5,0,69,,,,,,,Calgary
102,,,,,,,,Hat--Beige and Brown vertical lines,0,,1,0,0,27,0,69,,,,,,,Calgary
102,,,,,,,,Hat--Metallic thread,0,,1,0,0,27.5,0,69,,,,,,,Calgary
102,,,,,,,,Hat--Bonbon-red with hearts,0,,2,0,0,27.5,0,69,,,,,,,Calgary
102,,,,,,,,Hat--Bonbon-red,0,,1,0,0,28,0,69,,,,,,,Calgary
102,,,,,,,,Hat--Beige,0,,1,0,0,28,0,69,,,,,,,Calgary
102,,,,,,,,Headband--White,0,,1,0,0,20,0,,,,,,,,Calgary
102,,,,,,,,Headband--Beige,0,,1,0,0,20,0,,,,,,,,Calgary
102,,,,,,,,Headband--Knotted-Beige,0,,1,0,0,18.5,0,,,,,,,,Calgary
102,,,,,,,,Headband--Knotted-Black,0,,2,0,0,19.5,0,,,,,,,,Calgary
102,,,,,,,,Headband--Metallic thread-white,0,,1,0,0,16,0,,,,,,,,Calgary
102,,,,,,,,Mittens--Xmas design,0,,3,0,0,31,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Metallic thread-Beige,0,,1,0,0,71.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Sky blue,0,,1,0,0,39.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Red with snow pattern,0,,1,0,0,63.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Orange red,0,,1,0,0,45,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Yellow,0,,1,0,0,39.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Neck warmer-Metallic thread navy,0,,1,0,0,56,0,,,,,,,,Calgary
102,,,,,,,,Scarf---Metallic thread-White,0,,1,0,0,71.5,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Patterned-Red/brown,0,,1,0,0,144.5,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Beige,0,,1,0,0,144.5,0,260,,,sold VIII/2,,,,Calgary
102,,,,,,,,Shawl--Beige brown,0,,1,0,0,73,0,,,,,,,,Calgary
102,,,,,,,,Top--C-neck-White,0,,2,0,0,142.5,0,,,,,,,,Calgary
102,,,,,,,,Top--Hi-neck,0,,1,0,0,156,0,,,,,,,,Calgary
102,,,,,,,,Top--Polo-Black,0,,1,0,0,133,0,,,,,,,,Calgary
102,,,,,,,,Top--V-neck-beige brown,0,,1,0,0,111,0,,,,,,,,Calgary
102,,,,,,,,Top--Polo-grey,0,,1,0,0,130.5,0,,,,,,,,Calgary
102,,,,,,,,Top--C-neck-Red with snow pattern,0,,1,0,0,77.5,0,,,,,,,,Calgary
102,,,,,,,,Top--V-neck-Burgundy,0,,1,0,0,84.5,0,,,,,,,,Calgary
102,,,,,,,,Top--Vest-blue,0,,1,0,0,103.5,0,207,,,sold,,,,Calgary
102,,,,,,,,Top--T-neck-navy,0,,1,0,0,106,0,,,,,,,,Calgary
102,,,,,,,,Top--Cardigan-red,0,,1,0,0,142.5,0,,,,,,,,Calgary
102,,,,,,,,Mitten--Xmas pattern,0,,7,0,0,31,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Brown beige,0,,1,0,0,40.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Grey,0,,2,0,0,39.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Red with snow,0,,1,0,0,63.5,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Red border,0,,3,0,0,144.5,0,,,,,,,,Calgary
102,,,,,,,,Galoshes--Brown,0,,7,0,0,11,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Beige,0,,1,0,0,73,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Grey,0,,1,0,0,73,0,,,,,,,,Calgary
102,,,,,,,,Kist--Black,0,,1,0,0,19.5,0,,,,,,,,Calgary
102,,,,,,,,Hat--Grey with bonbon & ear,0,,1,0,0,28,0,69,,,,,,,Calgary
102,,,,,,,,Scarf--Red with hearts,0,,2,0,0,23,0,,,,,,,,Calgary
102,,,,,,,,Dress--Pink,0,,1,0,0,224,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Pink,0,,1,0,0,39.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Black,0,,1,0,0,39.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Red,0,,1,0,0,45,0,,,,,,,,Calgary
102,,,,,,,,Gloves--Brown,0,,2,0,0,15.5,0,,,,,,,,Calgary
102,,,,,,,,Hat--Mustard yellow,0,,1,0,0,32.5,0,79,,,,,,,Calgary
102,,,,,,,,Scarf--Xmas pattern,0,,3,0,0,63.5,0,,,,,,,,Calgary
102,,,,,,,,Hat--Burgundy,0,,1,0,0,32.5,0,79,,,,,,,Calgary
102,,,,,,,,Gloves--Grey,0,,2,0,0,15.5,0,,,,,,,,Calgary
102,,,,,,,,Hat--Bonbon-pink,0,,1,0,0,33,0,79,,,,,,,Calgary
102,,,,,,,,Kist--Beige,0,,1,0,0,20,0,,,,,,,,Calgary
102,,,,,,,,Kist--White,0,,2,0,0,20,0,,,,,,,,Calgary
102,,,,,,,,Hat--Grey,0,,1,0,0,60.5,0,125,,,,,,,Calgary
102,,,,,,,,Hat--Brown,0,,1,0,0,60.5,0,125,,,,,,,Calgary
102,,,,,,,,Kist--Beige,0,,1,0,0,18.5,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Pink beige,0,,1,0,0,144.5,0,260,,,sold,,,,Calgary
102,,,,,,,,Blanket--Brown-herringbone,0,,1,0,0,128.5,0,,,,,,,,Calgary
102,,,,,,,,Scarf--Brown,0,,1,0,0,28.5,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Grey,0,,1,0,0,73,0,,,,,,,,Calgary
102,,,,,,,,Blanket--Beige,0,,1,0,0,180,0,,,,,,,,Calgary
102,,,,,,,,Shawl--Brown /yak/,0,,1,0,0,81.5,0,,,,,,,,Calgary
